room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14644908,48099712,Entire home/apt,SOUTH,MIDNAPORE,0,,4,2,87,1,50.916249,-114.066552,17:52.3
10156970,51353816,Entire home/apt,SOUTH,SUNDANCE,1,,3,1,79,1,50.89392,-114.043576,35:08.1
14028392,72206507,Entire home/apt,SOUTHEAST,AUBURN BAY,0,,2,1,103,1,50.885287,-113.947933,48:58.6
916727,4901293,Entire home/apt,SOUTHEAST,DOUGLASDALE/GLEN,16,5,6,4,143,7,50.933612,-113.987783,44:11.1
7224462,37820459,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,3,5,8,5,180,7,50.909005,-113.952453,19:57.8
637587,3180686,Entire home/apt,SOUTHEAST,MCKENZIE LAKE,25,5,6,3,44,1,50.901566,-113.981348,32:22.6
1821067,9534122,Entire home/apt,SOUTHEAST,DOUGLASDALE/GLEN,4,5,10,4,118,,50.934485,-113.979363,34:37.1
12762309,69428343,Entire home/apt,SOUTH,SUNDANCE,6,5,6,3,74,1,50.898076,-114.051517,44:32.2
14022108,82738634,Entire home/apt,SOUTH,MILLRISE,4,5,6,2,79,2,50.915953,-114.074131,48:48.6
6051079,29122642,Entire home/apt,SOUTH,SHAWNESSY,20,4,3,3,64,1,50.910008,-114.073114,29:37.0
12852245,31364558,Entire home/apt,SOUTHEAST,CRANSTON,2,,10,4,158,2,50.89103,-113.988889,03:02.3
14352340,87956033,Entire home/apt,SOUTHEAST,AUBURN BAY,0,,4,1,103,1,50.888965,-113.961947,12:34.0
13849076,34758050,Entire home/apt,SOUTHEAST,COPPERFIELD,2,,4,2,58,3,50.925721,-113.932835,18:26.0
12988673,71550573,Entire home/apt,SOUTHEAST,AUBURN BAY,0,,2,1,61,3,50.891363,-113.950267,47:01.3
13261341,3806498,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,0,,6,3,144,2,50.927263,-113.961093,43:34.1
8310410,43814296,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,9,5,4,2,64,3,50.928236,-113.960228,22:44.3
13698057,79875443,Entire home/apt,SOUTH,WALDEN,7,5,4,1,39,1,50.87414,-114.040582,30:46.4
8788770,46061782,Entire home/apt,SOUTHEAST,AUBURN BAY,1,,2,1,112,2,50.883613,-113.953496,33:48.4
13396624,37089754,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,2,,4,2,103,1,50.924829,-113.973647,03:47.7
13885439,82211102,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,2,,4,2,60,3,50.922176,-113.966742,52:46.8
2266377,11572892,Entire home/apt,SOUTHEAST,AUBURN BAY,44,5,4,2,39,1,50.886168,-113.955832,24:50.5
13107466,72855647,Entire home/apt,SOUTHEAST,COPPERFIELD,7,4,4,2,64,2,50.924911,-113.932795,01:50.7
13675911,52053814,Entire home/apt,SOUTHEAST,NEW BRIGHTON,4,5,4,2,119,2,50.916142,-113.942128,53:54.0
9149877,47637637,Entire home/apt,SOUTHEAST,AUBURN BAY,5,4.5,5,2,68,2,50.892349,-113.950209,54:48.1
9972763,51245764,Entire home/apt,SOUTHEAST,AUBURN BAY,15,4.5,4,2,80,2,50.883994,-113.954574,58:17.0
14322536,48158184,Entire home/apt,SOUTHEAST,AUBURN BAY,0,,7,3,79,2,50.891148,-113.970652,48:55.8
7025870,14696535,Entire home/apt,SOUTHEAST,NEW BRIGHTON,29,5,2,1,60,1,50.923237,-113.9508,34:02.0
13912391,82465095,Entire home/apt,SOUTHEAST,AUBURN BAY,5,5,4,2,78,2,50.896869,-113.94504,19:17.3
8462409,38488715,Entire home/apt,NORTHWEST,BOWNESS,0,,4,2,62,3,51.096071,-114.217638,46:50.3
11754237,33405185,Entire home/apt,WEST,ASPEN WOODS,1,,5,3,180,3,51.038188,-114.189363,49:03.7
13531356,64104143,Entire home/apt,WEST,WEST SPRINGS,4,4,4,2,76,2,51.062697,-114.193565,36:28.9
4624147,11247397,Entire home/apt,WEST,WEST SPRINGS,2,,4,2,152,1,51.059247,-114.212421,05:31.0
9128049,47550126,Entire home/apt,WEST,WEST SPRINGS,1,,6,4,280,2,51.057419,-114.213153,25:28.1
10698684,55275980,Entire home/apt,NORTHWEST,BOWNESS,0,,1,2,64,1,51.091911,-114.19448,32:39.3
7363766,38582267,Entire home/apt,WEST,SIGNAL HILL,0,,4,3,90,1,51.015005,-114.18219,02:21.2
12774648,17437925,Entire home/apt,WEST,CANADA OLYMPIC PARK,0,,4,3,465,1,51.076226,-114.214464,18:47.1
14342487,62014113,Entire home/apt,WEST,DISCOVERY RIDGE,0,,4,4,157,2,51.017225,-114.216341,59:28.0
5656938,29320528,Entire home/apt,WEST,ASPEN WOODS,1,,2,1,68,3,51.037892,-114.215334,16:25.0
14183437,85936198,Entire home/apt,WEST,SPRINGBANK HILL,1,,5,2,176,2,51.037571,-114.212993,57:41.2
9197280,47842099,Entire home/apt,WEST,WESTGATE,0,,6,3,240,3,51.04808,-114.160846,05:25.8
7858931,22125334,Entire home/apt,WEST,CHRISTIE PARK,17,5,5,0,63,1,51.0403,-114.171727,27:34.8
12813256,69873682,Entire home/apt,WEST,SPRUCE CLIFF,3,5,3,2,56,1,51.049304,-114.134615,11:21.1
1006526,5535957,Entire home/apt,WEST,SPRUCE CLIFF,18,5,2,1,108,3,51.046085,-114.133579,24:31.8
9541007,44999399,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,,2,0,57,3,51.035155,-114.132943,46:11.7
14186200,85979223,Entire home/apt,WEST,CURRIE BARRACKS,0,,6,2,160,3,51.017593,-114.133901,17:03.1
13924218,62827900,Entire home/apt,WEST,SPRUCE CLIFF,0,,4,2,200,1,51.043638,-114.135658,10:47.8
13771510,29184576,Entire home/apt,WEST,GLAMORGAN,2,,2,1,55,1,51.018894,-114.143978,42:45.8
4685340,733764,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,,3,2,108,1,51.032238,-114.137921,33:10.1
13379300,13584497,Entire home/apt,WEST,GLENBROOK,0,,6,3,1000,1,51.023726,-114.154369,30:13.0
13659571,35789645,Entire home/apt,CENTRE,BANKVIEW,2,,5,2,66,1,51.031104,-114.103771,58:40.6
6065397,25007617,Entire home/apt,WEST,CURRIE BARRACKS,0,,6,3,240,7,51.019006,-114.131348,58:21.7
5848799,16792697,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,5,4,8,4,96,3,51.028577,-114.129222,58:56.4
11680042,15622224,Entire home/apt,CENTRE,BANKVIEW,0,,4,2,125,1,51.037303,-114.096014,26:20.9
11591051,20241525,Entire home/apt,CENTRE,SOUTH CALGARY,0,,4,1,72,1,51.023404,-114.113555,50:38.8
3979416,18943282,Entire home/apt,CENTRE,RICHMOND,4,4.5,4,2,71,7,51.024304,-114.11496,21:21.1
8920907,46651247,Entire home/apt,CENTRE,BELTLINE,0,,4,2,157,3,51.03924,-114.079434,04:53.8
4706977,655476,Entire home/apt,CENTRE,BELTLINE,2,,5,2,201,15,51.042888,-114.087292,51:16.1
8500077,44759740,Entire home/apt,CENTRE,SUNALTA,2,,2,1,70,2,51.043633,-114.098642,39:12.9
11224988,187321,Entire home/apt,CENTRE,SUNALTA,3,5,4,2,55,3,51.043378,-114.102048,32:42.4
2011300,6829003,Entire home/apt,CENTRE,BELTLINE,69,4.5,2,0,39,2,51.039985,-114.088724,19:28.8
13466138,25512043,Entire home/apt,CENTRE,BELTLINE,0,,5,2,440,1,51.039398,-114.089331,30:49.0
13815991,81341758,Entire home/apt,CENTRE,UPPER MOUNT ROYAL,4,5,3,1,88,1,51.035763,-114.08713,43:31.8
13332060,55000520,Entire home/apt,CENTRE,BELTLINE,2,,4,2,43,2,51.038793,-114.091978,05:38.6
8309991,43811997,Entire home/apt,CENTRE,SCARBORO,0,,5,2,124,2,51.038611,-114.104947,18:21.7
5814048,3032341,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,3,5,5,3,319,3,51.034093,-114.12288,34:33.2
5537035,28413707,Entire home/apt,CENTRE,EAU CLAIRE,6,4.5,6,3,144,4,51.05131,-114.077997,03:14.8
5220095,25915906,Entire home/apt,CENTRE,WEST HILLHURST,5,4.5,8,4,160,2,51.054409,-114.11094,34:39.3
13561700,2286233,Entire home/apt,CENTRE,ELBOYA,1,,4,2,102,1,51.013172,-114.076454,18:58.4
4373382,4869295,Entire home/apt,CENTRE,BELTLINE,21,4.5,4,1,66,1,51.041047,-114.079419,30:40.5
8428392,35910762,Entire home/apt,CENTRE,HILLHURST,2,,4,1,79,1,51.052903,-114.092242,48:42.9
7660104,40206324,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,4,2,160,2,51.049852,-114.075016,36:20.9
8921190,46651247,Entire home/apt,CENTRE,BELTLINE,0,,2,1,157,3,51.040724,-114.081428,55:30.5
13512492,77567858,Entire home/apt,CENTRE,BELTLINE,2,,4,2,100,1,51.038756,-114.082778,20:31.9
2407226,12305385,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,3,3,200,7,51.0329,-114.074648,42:11.5
11222094,187321,Entire home/apt,CENTRE,BANKVIEW,0,,3,2,63,3,51.031358,-114.09509,07:55.5
42888,187321,Entire home/apt,CENTRE,SUNALTA,1,,4,2,48,3,51.042907,-114.104226,38:49.7
514854,2507291,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,6,5,3,1,128,3,51.036967,-114.089305,04:36.4
9802821,10238122,Entire home/apt,CENTRE,HILLHURST,0,,2,0,66,14,51.050287,-114.099532,16:42.7
11544423,60912999,Entire home/apt,CENTRE,ALTADORE,0,,2,1,160,2,51.014513,-114.101775,47:14.9
13684867,1627638,Entire home/apt,CENTRE,ELBOW PARK,4,4.5,4,1,71,1,51.021714,-114.093196,54:49.1
13590996,14366096,Entire home/apt,CENTRE,BELTLINE,3,5,4,2,160,1,51.039261,-114.079802,58:18.3
3896643,20170312,Entire home/apt,CENTRE,BELTLINE,1,,1,0,96,1,51.042129,-114.085915,16:36.0
9996429,51353816,Entire home/apt,CENTRE,BELTLINE,2,,4,2,79,1,51.040812,-114.077371,25:21.0
13507710,77508313,Entire home/apt,CENTRE,BELTLINE,0,,2,1,79,3,51.040494,-114.083788,03:24.6
13097628,71406267,Entire home/apt,CENTRE,ALTADORE,3,5,4,2,80,2,51.01886,-114.100951,01:19.3
13842958,56134982,Entire home/apt,CENTRE,BELTLINE,6,4.5,5,2,100,1,51.041181,-114.083716,26:15.5
3447738,16872508,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,2,,2,1,121,1,51.037691,-114.085985,28:58.7
5826290,30243146,Entire home/apt,CENTRE,BELTLINE,3,4.5,2,1,96,2,51.043252,-114.085864,29:49.5
9635378,49380968,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,66,3,51.043124,-114.092598,08:57.7
5307482,12365039,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,2,1,84,2,51.035863,-114.075136,23:55.9
13849592,57983101,Entire home/apt,CENTRE,BELTLINE,0,,2,2,304,3,51.041652,-114.087816,29:36.2
12369369,39769419,Entire home/apt,CENTRE,BELTLINE,0,,5,2,424,1,51.037828,-114.087584,31:08.9
7921758,22022482,Entire home/apt,CENTRE,BELTLINE,2,,2,1,80,2,51.043339,-114.086805,37:04.2
13210192,74057826,Entire home/apt,CENTRE,UPPER MOUNT ROYAL,4,4.5,2,1,63,2,51.035344,-114.087904,41:04.8
5019868,9508821,Entire home/apt,CENTRE,BANKVIEW,9,5,4,2,68,2,51.031747,-114.102741,29:14.7
5488758,9931937,Entire home/apt,CENTRE,BELTLINE,7,5,3,1,76,3,51.042372,-114.085957,20:10.9
6974705,2502067,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,5,5,4,2,180,3,51.036872,-114.084408,31:31.8
13901567,43810488,Entire home/apt,CENTRE,BELTLINE,3,2,5,1,80,1,51.038532,-114.091627,13:50.4
11609213,61448858,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,1,,2,0,77,5,51.036175,-114.085998,48:55.6
12629871,37029649,Entire home/apt,CENTRE,SOUTH CALGARY,3,4.5,4,2,60,2,51.027123,-114.096137,39:07.0
13767037,80265227,Entire home/apt,CENTRE,BELTLINE,2,,4,2,95,1,51.039874,-114.088359,09:02.4
6228510,717969,Entire home/apt,CENTRE,SOUTH CALGARY,10,5,6,3,133,3,51.028473,-114.100889,09:11.5
1879791,6688613,Entire home/apt,WEST,PATTERSON,13,4,5,2,140,1,51.057069,-114.166832,23:23.1
13041827,71127088,Entire home/apt,NORTHWEST,VARSITY,1,,3,2,80,2,51.091535,-114.144224,21:36.1
5245160,27146269,Entire home/apt,NORTHWEST,VARSITY,0,,4,2,65,3,51.084074,-114.151174,06:09.8
6493024,33936871,Entire home/apt,NORTHWEST,BRENTWOOD,0,,3,2,102,2,51.087042,-114.129735,57:33.7
12991428,17013407,Entire home/apt,CENTRE,POINT MCKAY,0,,4,2,10,1,51.06003,-114.143803,44:53.2
9531487,49373352,Entire home/apt,WEST,PATTERSON,2,,2,1,80,5,51.057492,-114.166185,25:04.3
2011358,7801247,Entire home/apt,CENTRE,CAPITOL HILL,5,5,4,2,63,6,51.071546,-114.092313,39:20.3
11673464,61984845,Entire home/apt,NORTHWEST,CHARLESWOOD,0,,2,0,80,1,51.084641,-114.11052,23:25.5
11871615,21065269,Entire home/apt,CENTRE,BANFF TRAIL,1,,2,2,40,1,51.074908,-114.110036,27:08.5
11388974,59741169,Entire home/apt,CENTRE,ROSEMONT,0,,7,4,280,7,51.077595,-114.090969,27:44.0
3861814,13357570,Entire home/apt,CENTRE,BANFF TRAIL,0,,2,1,40,1,51.078164,-114.109911,01:33.9
7384793,3169799,Entire home/apt,CENTRE,BANFF TRAIL,2,,4,3,100,1,51.067703,-114.109087,12:42.1
13318555,3364816,Entire home/apt,NORTHWEST,CHARLESWOOD,0,,5,4,240,5,51.082767,-114.113595,17:04.6
1454554,7801247,Entire home/apt,CENTRE,CAPITOL HILL,12,4.5,4,2,79,6,51.070463,-114.093549,20:26.8
13830590,81556536,Entire home/apt,CENTRE,BELTLINE,0,,2,1,206,2,51.041107,-114.076028,43:00.3
3485759,17552724,Entire home/apt,CENTRE,CLIFF BUNGALOW,21,5,2,1,92,2,51.032811,-114.07577,47:47.4
10253340,47667160,Entire home/apt,CENTRE,BELTLINE,2,,4,1,92,2,51.041507,-114.075131,11:03.3
14650084,88366836,Entire home/apt,WEST,SIGNAL HILL,0,,7,3,108,2,51.031863,-114.170203,45:30.3
13272995,74789199,Entire home/apt,CENTRE,SOUTH CALGARY,1,,4,1,121,3,51.028982,-114.102811,30:52.7
6909737,6726727,Entire home/apt,WEST,GLENBROOK,0,,5,3,160,3,51.027365,-114.156391,21:55.7
13733326,40026288,Entire home/apt,CENTRE,ALTADORE,1,,4,3,121,2,51.020212,-114.101039,27:19.2
7501304,32756143,Entire home/apt,CENTRE,ALTADORE,2,,3,2,111,2,51.021197,-114.102581,12:38.3
2818848,10328462,Entire home/apt,CENTRE,SOUTH CALGARY,0,,5,2,287,7,51.024967,-114.101176,14:49.9
5454902,10352074,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,3,4.5,7,2,80,3,51.037618,-114.082199,20:29.9
6322876,28409446,Entire home/apt,CENTRE,UPPER MOUNT ROYAL,9,5,2,1,57,1,51.034581,-114.082989,36:25.4
8292941,21285179,Entire home/apt,WEST,WILDWOOD,1,,6,3,119,6,51.054566,-114.148698,08:39.3
11438579,58208351,Entire home/apt,CENTRE,BANKVIEW,0,,4,2,119,3,51.031942,-114.09661,20:10.4
4669100,19530091,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,1,,2,1,151,2,51.033012,-114.123356,02:25.6
3499967,7412932,Entire home/apt,CENTRE,SOUTH CALGARY,7,4.5,2,1,121,3,51.025057,-114.098591,13:55.4
4195485,15427094,Entire home/apt,WEST,SPRUCE CLIFF,0,,3,2,401,1,51.043808,-114.137147,55:07.4
13623068,36143318,Entire home/apt,CENTRE,BELTLINE,0,,2,1,155,4,51.03905,-114.075564,20:51.4
7274560,38086925,Entire home/apt,CENTRE,SUNALTA,3,4.5,5,3,76,14,51.042659,-114.105698,43:10.4
4951645,3884309,Entire home/apt,CENTRE,WEST HILLHURST,4,5,2,1,76,2,51.060292,-114.111483,17:05.9
7936742,12365039,Entire home/apt,CENTRE,CLIFF BUNGALOW,11,4.5,4,2,108,2,51.036791,-114.07614,31:17.3
6956981,36392858,Entire home/apt,CENTRE,BANKVIEW,0,,8,4,280,5,51.034552,-114.103682,02:54.2
14387680,66589980,Entire home/apt,CENTRE,GARRISON WOODS,0,,4,1,48,1,51.015848,-114.112305,02:29.1
6797999,35584865,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,,4,2,136,3,51.02399,-114.137004,13:07.0
14142174,28478241,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,1,,4,1,92,1,51.037584,-114.093744,10:00.3
13528535,74906889,Entire home/apt,WEST,GLAMORGAN,3,5,5,2,56,2,51.019187,-114.150191,18:06.6
6926385,18506626,Entire home/apt,CENTRE,BELTLINE,9,4.5,2,1,88,1,51.042765,-114.089832,12:46.3
6629193,7388962,Entire home/apt,CENTRE,BELTLINE,16,5,3,1,76,2,51.038297,-114.082661,38:49.0
10412883,50053818,Entire home/apt,CENTRE,ALTADORE,41,5,4,2,69,1,51.021398,-114.096174,45:13.0
13797121,81108842,Entire home/apt,CENTRE,SOUTH CALGARY,1,,6,3,152,2,51.029434,-114.108087,01:24.2
3834540,7612504,Entire home/apt,CENTRE,HILLHURST,7,5,6,3,199,2,51.055172,-114.093085,16:51.5
12449564,12545298,Entire home/apt,CENTRE,WEST HILLHURST,1,,5,3,143,2,51.058055,-114.109966,14:15.7
4339764,1334639,Entire home/apt,CENTRE,SUNALTA,0,,7,5,240,7,51.04227,-114.099798,19:43.4
9064239,21816990,Entire home/apt,CENTRE,CAPITOL HILL,20,4,8,2,36,1,51.069534,-114.092009,26:58.9
14196981,4989142,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,,3,2,47,10,51.035366,-114.129189,02:22.3
4979784,25287412,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,6,4,5,2,96,,51.037372,-114.129794,26:14.8
3201325,15493181,Entire home/apt,CENTRE,SUNALTA,43,4.5,3,1,64,3,51.042588,-114.098389,15:12.7
12070950,64665240,Entire home/apt,CENTRE,RICHMOND,24,5,4,2,80,1,51.036689,-114.117546,07:04.3
9491291,49192738,Entire home/apt,CENTRE,RICHMOND,19,4.5,8,4,251,1,51.030829,-114.108818,01:54.1
13157952,15316118,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,,5,3,258,3,51.036707,-114.136992,20:14.4
13585115,4090539,Entire home/apt,WEST,SPRUCE CLIFF,0,,4,2,161,4,51.043987,-114.136309,00:21.0
9632553,49817111,Entire home/apt,CENTRE,HILLHURST,7,5,4,3,219,1,51.051494,-114.095691,02:52.6
13512886,65373933,Entire home/apt,CENTRE,HOUNSFIELD HEIGHTS/BRIAR HILL,1,,4,3,132,2,51.064044,-114.107024,35:27.6
10122637,49380968,Entire home/apt,CENTRE,BELTLINE,0,,4,2,68,3,51.04318,-114.092397,34:27.7
13591856,70035322,Entire home/apt,CENTRE,SCARBORO,3,4.5,5,2,64,1,51.038998,-114.105137,59:53.1
6958535,36485183,Entire home/apt,CENTRE,MOUNT PLEASANT,6,4.5,10,3,240,2,51.079845,-114.070493,45:26.4
14268360,86971455,Entire home/apt,CENTRE,UPPER MOUNT ROYAL,1,,4,1,61,2,51.034157,-114.08205,45:17.0
13830418,81553476,Entire home/apt,SOUTHEAST,RIVERBEND,4,5,4,1,57,1,50.980773,-114.027059,44:55.6
811236,4019890,Private room,SOUTH,HAYSBORO,0,,2,1,40,1,50.970327,-114.088991,44:47.7
10406054,14008337,Entire home/apt,NORTHWEST,DALHOUSIE,0,,4,2,79,2,51.100794,-114.148507,44:46.2
8172531,24275878,Entire home/apt,NORTH,KINCORA,9,5,3,2,52,1,51.161666,-114.131635,44:43.9
9219786,22430703,Entire home/apt,CENTRE,BELTLINE,0,,4,2,481,2,51.037954,-114.06065,44:40.5
14401147,88366836,Private room,WEST,SIGNAL HILL,1,,2,1,31,1,51.030598,-114.17094,44:37.0
13961795,2492106,Private room,CENTRE,BANKVIEW,0,,1,1,140,1,51.036533,-114.102954,44:20.0
732859,3816910,Private room,SOUTHEAST,OGDEN,0,,1,1,124,1,50.993656,-114.004002,44:17.1
6061287,8121202,Private room,CENTRE,SUNALTA,21,5,2,1,45,1,51.040985,-114.097315,44:08.0
13992318,4151556,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,130,7,51.048235,-114.081682,44:06.7
13362670,35110381,Entire home/apt,CENTRE,INGLEWOOD,8,5,2,1,49,,51.034382,-114.018749,43:56.5
13827616,13996966,Private room,CENTRE,BELTLINE,0,,4,1,60,2,51.039596,-114.065488,43:53.0
14166590,85716110,Entire home/apt,CENTRE,RAMSAY,2,,2,0,71,1,51.04023,-114.041071,43:39.6
12887418,12365039,Entire home/apt,CENTRE,BELTLINE,0,,3,2,124,2,51.040482,-114.060857,43:38.2
6093971,31625788,Private room,WEST,PATTERSON,0,,2,1,80,1,51.057457,-114.166497,43:36.5
4075062,21134644,Shared room,SOUTH,SOUTHWOOD,0,,1,1,32,1,50.953467,-114.086028,43:29.4
14450351,88375730,Private room,CENTRE,TUXEDO PARK,0,,2,1,31,2,51.069786,-114.065917,43:27.1
8311328,11554526,Private room,CENTRE,SUNALTA,0,,2,1,96,3,51.042435,-114.097699,42:56.4
14662815,50207948,Private room,EAST,SOUTHVIEW,0,,2,1,16,1,51.032504,-113.991467,42:56.2
9460456,10621846,Entire home/apt,CENTRE,BELTLINE,4,5,5,1,101,3,51.03983,-114.071398,42:43.6
4211477,7814189,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,50,5,2,1,60,2,51.050518,-114.040018,42:37.0
6403879,29340477,Entire home/apt,WEST,WILDWOOD,47,5,2,1,56,1,51.049757,-114.149915,42:09.6
8655471,41502025,Entire home/apt,CENTRE,HILLHURST,11,5,2,1,80,2,51.049359,-114.100417,42:05.5
13466162,6307356,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,4,4,3,1,48,3,51.049334,-114.08056,41:54.3
12005458,64202261,Private room,NORTHEAST,CITYSCAPE,1,,1,1,44,1,51.151313,-113.966948,41:50.0
5347728,27715982,Entire home/apt,NORTHWEST,EDGEMONT,3,4.5,10,4,121,5,51.117932,-114.152369,41:44.9
8598049,31158302,Entire home/apt,CENTRE,MISSION,32,4.5,4,1,63,2,51.033138,-114.070889,41:41.9
6093251,31622088,Private room,SOUTH,DEER RIDGE,0,,2,1,60,1,50.92746,-114.024786,40:46.2
4969320,20953953,Entire home/apt,CENTRE,HILLHURST,37,4.5,3,2,99,,51.051511,-114.091364,40:39.2
13942168,78019841,Private room,NORTHWEST,ROYAL OAK,5,5,2,1,41,1,51.15249,-114.221566,40:32.3
11962777,18760796,Private room,EAST,ERIN WOODS,4,5,6,1,38,1,51.016744,-113.964324,40:28.3
5955674,30915466,Entire home/apt,CENTRE,ERLTON,8,5,6,3,183,2,51.032621,-114.062523,40:22.5
12344424,50537072,Entire home/apt,NORTHWEST,MONTGOMERY,14,4,5,2,40,,51.076695,-114.159054,40:18.8
14613766,75760804,Private room,CENTRE,RICHMOND,0,,2,1,40,1,51.034485,-114.119006,40:01.5
3925180,18024953,Entire home/apt,CENTRE,SUNNYSIDE,3,4.5,2,1,72,1,51.053308,-114.082937,39:57.7
14232342,84767631,Entire home/apt,CENTRE,CLIFF BUNGALOW,4,5,4,1,68,1,51.032641,-114.072051,39:48.3
13006360,71494041,Entire home/apt,NORTHWEST,RANCHLANDS,1,,4,3,40,2,51.117244,-114.193934,39:45.4
2880807,9931937,Entire home/apt,CENTRE,BELTLINE,15,5,2,1,60,3,51.039865,-114.070352,39:43.0
14223871,84788803,Entire home/apt,CENTRE,WEST HILLHURST,0,,2,1,28,1,51.062037,-114.117598,39:41.9
10551358,45698997,Entire home/apt,WEST,ASPEN WOODS,16,5,6,2,71,1,51.041419,-114.19958,39:25.8
7093913,21226664,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,1,,1,1,121,1,51.054424,-114.043811,39:15.6
13141066,23715125,Entire home/apt,CENTRE,BELTLINE,11,5,2,0,71,2,51.041455,-114.07522,39:04.8
13803662,81163107,Entire home/apt,CENTRE,RAMSAY,0,,4,2,160,2,51.03965,-114.04177,39:03.2
13468235,44710523,Entire home/apt,CENTRE,BELTLINE,6,5,4,2,119,1,51.039073,-114.061525,39:00.7
3146486,2886587,Private room,SOUTH,DEER RIDGE,16,5,4,1,40,2,50.923692,-114.020293,38:58.0
14091625,31221690,Private room,CENTRE,CRESCENT HEIGHTS,1,,2,1,30,1,51.056944,-114.054505,38:57.6
5164360,26712293,Entire home/apt,CENTRE,SUNNYSIDE,0,,2,2,104,5,51.058321,-114.085607,38:52.6
13743138,22292774,Private room,CENTRE,BRIDGELAND/RIVERSIDE,2,,2,1,42,1,51.05301,-114.034082,38:41.3
8565628,4549733,Private room,CENTRE,ALTADORE,24,5,2,1,47,1,51.022942,-114.09866,38:36.5
12627639,68562072,Private room,SOUTHEAST,MCKENZIE LAKE,0,,4,1,47,1,50.903315,-113.980333,38:17.2
10436760,53221101,Entire home/apt,CENTRE,GREENVIEW,0,,6,2,78,2,51.097741,-114.056,38:16.1
2895780,9931937,Entire home/apt,CENTRE,BELTLINE,32,4.5,2,1,88,3,51.040427,-114.07144,38:14.9
9531122,49371743,Entire home/apt,CENTRE,BELTLINE,0,,2,1,121,7,51.038154,-114.05903,38:12.7
4847667,24942975,Entire home/apt,CENTRE,BELTLINE,0,,2,1,121,1,51.04422,-114.085877,38:06.0
5851671,30384763,Entire home/apt,CENTRE,BELTLINE,0,,4,1,280,2,51.039305,-114.05998,38:03.2
11945217,63777777,Private room,CENTRE,RENFREW,0,,2,1,72,1,51.060618,-114.031739,38:00.6
1950723,10087460,Entire home/apt,CENTRE,BELTLINE,63,5,2,1,75,3,51.040444,-114.08525,37:58.4
10168300,51668475,Entire home/apt,CENTRE,MISSION,17,4.5,3,1,58,1,51.031574,-114.064494,37:21.8
5568225,28867964,Entire home/apt,CENTRE,ERLTON,7,5,2,1,119,2,51.0269,-114.05944,37:18.3
7613647,4345521,Private room,CENTRE,RAMSAY,1,,2,1,63,1,51.031211,-114.046959,37:08.5
5512194,28591647,Private room,CENTRE,ST. ANDREWS HEIGHTS,7,4.5,3,1,160,1,51.063192,-114.126572,37:00.3
13661405,39359063,Entire home/apt,CENTRE,BELTLINE,9,4.5,2,1,69,1,51.039595,-114.064476,36:24.7
14202039,68073273,Entire home/apt,NORTHWEST,SCENIC ACRES,3,5,6,2,85,2,51.122658,-114.226247,35:40.1
13698480,8095162,Entire home/apt,CENTRE,BELTLINE,0,,4,2,332,4,51.042723,-114.055087,35:38.4
2844445,2892047,Entire home/apt,NORTHWEST,BRENTWOOD,10,4.5,4,1,68,3,51.083856,-114.126072,35:31.7
11923197,63628721,Entire home/apt,NORTH,SANDSTONE VALLEY,0,,8,3,116,1,51.141508,-114.105725,35:23.1
10310109,53049133,Entire home/apt,CENTRE,CHINATOWN,27,4.5,3,0,64,1,51.05417,-114.06719,35:20.0
6259624,32521585,Entire home/apt,CENTRE,BELTLINE,5,4,2,1,99,3,51.038718,-114.092212,35:04.5
7746462,40718592,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,21,4.5,5,2,72,1,51.041481,-113.994434,34:56.0
